date,available_spots
2/2/2018,161
2/2/2018,161
2/2/2018,161
2/2/2018,161
2/2/2018,161
2/2/2018,161
2/2/2018,161
2/2/2018,161
2/2/2018,161
2/2/2018,161
2/2/2018,161
2/2/2018,161
2/2/2018,161
2/2/2018,156
2/2/2018,133
2/3/2018,99
2/3/2018,81
2/3/2018,73
2/3/2018,72
2/3/2018,69
2/3/2018,74
2/3/2018,70
2/3/2018,78
2/3/2018,113
2/3/2018,143
2/3/2018,153
2/3/2018,158
2/3/2018,159
2/3/2018,161
2/3/2018,161
2/3/2018,161
2/3/2018,161
2/3/2018,161
2/3/2018,161
2/3/2018,159
2/3/2018,159
2/3/2018,160
2/3/2018,158
2/3/2018,134
2/4/2018,89
2/4/2018,58
2/4/2018,53
2/4/2018,52
2/4/2018,54
2/4/2018,51
2/4/2018,60
2/4/2018,77
2/4/2018,143
2/4/2018,148
2/4/2018,149
2/4/2018,148
2/4/2018,150
2/4/2018,151
2/4/2018,153
2/4/2018,156
2/4/2018,154
2/4/2018,155
2/4/2018,157
2/4/2018,157
2/4/2018,157
2/4/2018,154
2/4/2018,151
2/4/2018,139
2/5/2018,123
2/5/2018,114
2/5/2018,105
2/5/2018,106
2/5/2018,106
2/5/2018,108
2/5/2018,111
2/5/2018,123
2/5/2018,111
2/5/2018,140
2/5/2018,149
2/5/2018,154
2/5/2018,153
2/5/2018,157
2/5/2018,158
2/5/2018,159
2/5/2018,157
2/5/2018,157
2/5/2018,157
2/5/2018,157
2/5/2018,157
2/5/2018,157
2/5/2018,150
2/5/2018,136
2/6/2018,97
2/6/2018,72
2/6/2018,65
2/6/2018,66
2/6/2018,64
2/6/2018,66
2/6/2018,68
2/6/2018,89
2/6/2018,72
2/6/2018,120
2/6/2018,136
2/6/2018,142
2/6/2018,149
2/6/2018,150
2/6/2018,151
2/6/2018,151
2/6/2018,151
2/6/2018,151
2/6/2018,150
2/6/2018,150
2/6/2018,149
2/6/2018,148
2/6/2018,142
2/6/2018,115
2/7/2018,71
2/7/2018,40
2/7/2018,27
2/7/2018,26
2/7/2018,46
2/7/2018,40
2/7/2018,45
2/7/2018,61
2/7/2018,122
2/7/2018,156
2/7/2018,161
2/7/2018,161
2/7/2018,161
2/7/2018,161
2/7/2018,161
2/7/2018,161
2/7/2018,161
2/7/2018,161
2/7/2018,161
2/7/2018,161
2/7/2018,161
2/7/2018,161
2/7/2018,157
2/7/2018,147
2/8/2018,136
2/8/2018,127
2/8/2018,121
2/8/2018,113
2/8/2018,107
2/8/2018,98
2/8/2018,107
2/8/2018,109
2/8/2018,93
2/8/2018,100
2/8/2018,96
2/8/2018,102
2/8/2018,103
2/8/2018,114
2/8/2018,126
2/8/2018,139
2/8/2018,140
2/8/2018,144
2/8/2018,145
2/8/2018,150
2/8/2018,153
2/8/2018,154
2/8/2018,148
2/8/2018,131
2/9/2018,108
2/9/2018,97
2/9/2018,91
2/9/2018,88
2/9/2018,87
2/9/2018,86
2/9/2018,93
2/9/2018,96
2/9/2018,105
2/9/2018,138
2/9/2018,156
2/9/2018,161
2/9/2018,161
2/9/2018,161
2/9/2018,161
2/9/2018,161
2/9/2018,161
2/9/2018,161
2/9/2018,161
2/9/2018,161
2/9/2018,161
2/9/2018,161
2/9/2018,161
2/9/2018,144
2/10/2018,113
2/10/2018,92
2/10/2018,82
2/10/2018,74
2/10/2018,69
2/10/2018,75
2/10/2018,86
2/10/2018,97
2/10/2018,82
2/10/2018,123
2/10/2018,142
2/10/2018,161
2/10/2018,161
2/10/2018,161
2/10/2018,161
2/10/2018,161
2/10/2018,161
2/10/2018,161
2/10/2018,161
2/10/2018,161
2/10/2018,161
2/10/2018,161
2/10/2018,161
2/10/2018,161
2/11/2018,131
2/11/2018,98
2/11/2018,80
2/11/2018,79
2/11/2018,85
2/11/2018,86
2/11/2018,92
2/11/2018,115
2/11/2018,83
2/11/2018,125
2/11/2018,145
2/11/2018,159
2/11/2018,161
2/11/2018,161
2/11/2018,161
2/11/2018,161
2/11/2018,161
2/11/2018,161
2/11/2018,161
2/11/2018,161
2/11/2018,161
2/11/2018,161
2/11/2018,160
2/11/2018,135
2/12/2018,88
2/12/2018,61
2/12/2018,45
2/12/2018,43
2/12/2018,44
2/12/2018,41
2/12/2018,47
2/12/2018,67
2/12/2018,104
2/12/2018,138
2/12/2018,146
2/12/2018,145
2/12/2018,146
2/12/2018,146
2/12/2018,148
2/12/2018,149
2/12/2018,149
2/12/2018,149
2/12/2018,149
2/12/2018,149
2/12/2018,149
2/12/2018,138
2/12/2018,119
2/12/2018,105
2/13/2018,85
2/13/2018,74
2/13/2018,5
2/13/2018,-13
2/13/2018,-13
2/13/2018,7
2/13/2018,51
2/13/2018,54
2/13/2018,113
2/13/2018,144
2/13/2018,147
2/13/2018,154
2/13/2018,156
2/13/2018,160
2/13/2018,161
2/13/2018,161
2/13/2018,161
2/13/2018,161
2/13/2018,161
2/13/2018,161
2/13/2018,161
2/13/2018,161
2/13/2018,151
2/13/2018,135
2/14/2018,117
2/14/2018,104
2/14/2018,95
2/14/2018,92
2/14/2018,93
2/14/2018,85
2/14/2018,81
2/14/2018,73
2/14/2018,135
2/14/2018,152
2/14/2018,155
2/14/2018,158
2/14/2018,157
2/14/2018,158
2/14/2018,160
2/14/2018,161
2/14/2018,159
2/14/2018,160
2/14/2018,159
2/14/2018,159
2/14/2018,159
2/14/2018,159
2/14/2018,154
2/14/2018,139
2/15/2018,121
2/15/2018,113
2/15/2018,109
2/15/2018,105
2/15/2018,111
2/15/2018,112
2/15/2018,112
2/15/2018,119
2/15/2018,97
2/15/2018,124
2/15/2018,145
2/15/2018,161
2/15/2018,161
2/15/2018,161
2/15/2018,161
2/15/2018,161
2/15/2018,161
2/15/2018,161
2/15/2018,161
2/15/2018,161
2/15/2018,161
2/15/2018,161
2/15/2018,161
2/15/2018,139
2/16/2018,105
2/16/2018,60
2/16/2018,41
2/16/2018,34
2/16/2018,34
2/16/2018,40
2/16/2018,54
2/16/2018,62
2/16/2018,91
2/16/2018,119
2/16/2018,143
2/16/2018,154
2/16/2018,158
2/16/2018,161
2/16/2018,161
2/16/2018,161
2/16/2018,161
2/16/2018,161
2/16/2018,161
2/16/2018,161
2/16/2018,161
2/16/2018,161
2/16/2018,156
2/16/2018,134
2/17/2018,83
2/17/2018,79
2/17/2018,75
2/17/2018,74
2/17/2018,77
2/17/2018,82
2/17/2018,79
2/17/2018,100
2/17/2018,88
2/17/2018,131
2/17/2018,148
2/17/2018,159
2/17/2018,161
2/17/2018,161
2/17/2018,161
2/17/2018,161
2/17/2018,161
2/17/2018,161
2/17/2018,161
2/17/2018,161
2/17/2018,161
2/17/2018,161
2/17/2018,161
2/17/2018,137
2/18/2018,94
2/18/2018,55
2/18/2018,40
2/18/2018,36
2/18/2018,40
2/18/2018,41
2/18/2018,43
2/18/2018,63
2/18/2018,108
2/18/2018,118
2/18/2018,118
2/18/2018,122
2/18/2018,125
2/18/2018,130
2/18/2018,145
2/18/2018,149
2/18/2018,149
2/18/2018,153
2/18/2018,153
2/18/2018,155
2/18/2018,156
2/18/2018,156
2/18/2018,150
2/18/2018,127
2/19/2018,79
2/19/2018,56
2/19/2018,47
2/19/2018,45
2/19/2018,38
2/19/2018,40
2/19/2018,38
2/19/2018,53
2/19/2018,113
2/19/2018,146
2/19/2018,154
2/19/2018,155
2/19/2018,158
2/19/2018,159
2/19/2018,159
2/19/2018,160
2/19/2018,160
2/19/2018,161
2/19/2018,160
2/19/2018,157
2/19/2018,158
2/19/2018,157
2/19/2018,154
2/19/2018,138
2/20/2018,110
2/20/2018,94
2/20/2018,86
2/20/2018,90
2/20/2018,88
2/20/2018,88
2/20/2018,85
2/20/2018,98
2/20/2018,88
2/20/2018,128
2/20/2018,139
2/20/2018,142
2/20/2018,149
2/20/2018,150
2/20/2018,153
2/20/2018,153
2/20/2018,153
2/20/2018,153
2/20/2018,152
2/20/2018,152
2/20/2018,151
2/20/2018,152
2/20/2018,147
2/20/2018,124
2/21/2018,79
2/21/2018,62
2/21/2018,57
2/21/2018,58
2/21/2018,58
2/21/2018,64
2/21/2018,66
2/21/2018,79
2/21/2018,106
2/21/2018,125
2/21/2018,134
2/21/2018,135
2/21/2018,136
2/21/2018,137
2/21/2018,138
2/21/2018,139
2/21/2018,139
2/21/2018,139
2/21/2018,139
2/21/2018,139
2/21/2018,139
2/21/2018,139
2/21/2018,126
2/21/2018,115
2/22/2018,109
2/22/2018,101
2/22/2018,100
2/22/2018,97
2/22/2018,96
2/22/2018,91
2/22/2018,95
2/22/2018,94
2/22/2018,140
2/22/2018,135
2/22/2018,124
2/22/2018,118
2/22/2018,123
2/22/2018,138
2/22/2018,147
2/22/2018,146
2/22/2018,149
2/22/2018,154
2/22/2018,157
2/22/2018,158
2/22/2018,158
2/22/2018,147
2/22/2018,140
2/22/2018,132
2/23/2018,120
2/23/2018,99
